user_id,course_id,activity_type,time_spent_min,rating,completion_status,topic,difficulty_level
226,Prog202,exercise,6,5,completed,Math,Beginner
161,Lang404,video,31,5,completed,Programming,Intermediate
119,Prog202,article,29,4,completed,Science,Beginner
149,Math101,article,9,2,completed,Programming,Intermediate
465,Prog202,video,54,5,completed,Science,Intermediate
150,Prog202,quiz,35,4,incomplete,Languages,Beginner
432,Math101,video,17,1,incomplete,Math,Advanced
293,Lang404,video,12,4,completed,Math,Beginner
143,Prog202,video,36,1,completed,Languages,Beginner
419,Lang404,article,52,4,completed,Languages,Intermediate
476,Math101,video,48,5,incomplete,Science,Advanced
455,Sci303,video,24,4,completed,Programming,Beginner
160,Lang404,video,10,4,incomplete,Science,Advanced
11,Lang404,exercise,58,5,completed,Science,Advanced
138,Sci303,quiz,30,1,incomplete,Math,Advanced
457,Sci303,quiz,29,5,completed,Science,Advanced
78,Math101,quiz,39,2,incomplete,Programming,Intermediate
77,Lang404,quiz,10,4,completed,Science,Intermediate
441,Lang404,article,39,2,incomplete,Math,Intermediate
254,Math101,article,55,5,completed,Programming,Intermediate
409,Lang404,video,28,5,completed,Programming,Intermediate
258,Prog202,article,18,3,incomplete,Math,Beginner
320,Prog202,quiz,41,2,incomplete,Math,Advanced
291,Prog202,exercise,54,3,completed,Science,Intermediate
263,Lang404,video,50,2,completed,Math,Advanced
85,Prog202,video,17,3,incomplete,Languages,Intermediate
146,Prog202,quiz,11,3,incomplete,Math,Intermediate
323,Math101,quiz,1,2,completed,Languages,Beginner
42,Math101,quiz,17,5,completed,Math,Advanced
374,Sci303,article,36,1,incomplete,Languages,Intermediate
125,Sci303,video,36,5,completed,Languages,Intermediate
167,Sci303,quiz,46,1,incomplete,Math,Beginner
425,Sci303,exercise,9,2,incomplete,Programming,Advanced
241,Math101,video,45,4,incomplete,Programming,Advanced
459,Math101,video,28,5,incomplete,Languages,Intermediate
487,Math101,article,48,3,incomplete,Programming,Beginner
280,Prog202,video,33,5,incomplete,Math,Beginner
188,Prog202,quiz,3,2,incomplete,Languages,Intermediate
302,Sci303,quiz,51,4,completed,Science,Advanced
19,Prog202,exercise,8,4,completed,Languages,Intermediate
68,Lang404,video,50,5,completed,Science,Advanced
218,Math101,video,6,5,incomplete,Science,Beginner
102,Sci303,article,59,5,completed,Languages,Intermediate
42,Sci303,quiz,52,2,completed,Science,Intermediate
288,Lang404,exercise,58,1,completed,Programming,Intermediate
167,Prog202,quiz,6,1,incomplete,Science,Advanced
109,Sci303,video,29,3,incomplete,Programming,Advanced
494,Prog202,video,37,2,incomplete,Languages,Beginner
36,Prog202,exercise,12,4,completed,Science,Advanced
232,Lang404,video,9,3,completed,Science,Advanced
229,Sci303,exercise,41,4,completed,Programming,Intermediate
353,Prog202,exercise,49,4,completed,Programming,Beginner
164,Prog202,quiz,19,5,completed,Languages,Beginner
387,Lang404,exercise,17,4,completed,Languages,Intermediate
73,Lang404,video,54,4,completed,Science,Advanced
136,Prog202,article,48,2,completed,Math,Advanced
353,Lang404,article,44,5,completed,Science,Intermediate
379,Prog202,video,32,5,completed,Science,Intermediate
70,Sci303,article,35,3,completed,Languages,Advanced
425,Math101,article,14,5,completed,Languages,Beginner
487,Lang404,exercise,49,1,completed,Science,Intermediate
196,Math101,article,54,2,completed,Programming,Advanced
269,Prog202,article,16,3,completed,Languages,Intermediate
49,Prog202,article,21,1,incomplete,Science,Beginner
316,Prog202,quiz,12,4,completed,Math,Beginner
130,Math101,video,24,1,completed,Science,Advanced
444,Prog202,exercise,34,3,incomplete,Math,Beginner
5,Lang404,article,8,5,completed,Math,Intermediate
428,Sci303,video,44,2,completed,Math,Beginner
27,Sci303,article,21,3,completed,Science,Advanced
160,Lang404,quiz,48,1,completed,Languages,Intermediate
149,Sci303,quiz,8,1,completed,Programming,Beginner
264,Math101,article,28,3,completed,Programming,Beginner
230,Prog202,article,16,3,incomplete,Science,Beginner
200,Prog202,article,10,3,completed,Science,Advanced
50,Prog202,quiz,52,5,incomplete,Math,Advanced
67,Math101,quiz,15,3,incomplete,Languages,Beginner
300,Math101,video,4,4,incomplete,Science,Intermediate
381,Math101,exercise,26,2,incomplete,Programming,Beginner
58,Lang404,exercise,15,2,completed,Science,Intermediate
259,Math101,quiz,36,4,incomplete,Languages,Intermediate
342,Sci303,exercise,32,1,completed,Languages,Advanced
326,Lang404,article,43,1,incomplete,Science,Beginner
130,Lang404,video,38,1,completed,Science,Advanced
215,Lang404,quiz,4,1,completed,Languages,Beginner
172,Math101,quiz,41,5,incomplete,Languages,Intermediate
258,Lang404,exercise,9,4,completed,Math,Advanced
102,Math101,article,35,2,completed,Science,Advanced
209,Math101,video,55,4,completed,Science,Advanced
291,Lang404,exercise,28,2,incomplete,Science,Intermediate
354,Prog202,quiz,37,1,completed,Programming,Advanced
471,Prog202,quiz,47,5,completed,Math,Beginner
286,Lang404,exercise,9,3,incomplete,Languages,Beginner
116,Prog202,article,2,3,completed,Math,Intermediate
264,Sci303,video,3,1,completed,Programming,Advanced
150,Sci303,video,58,1,incomplete,Math,Beginner
300,Math101,video,53,4,completed,Programming,Advanced
442,Prog202,video,44,5,completed,Math,Beginner
36,Sci303,article,48,5,completed,Math,Intermediate
453,Lang404,quiz,5,4,completed,Math,Beginner
333,Prog202,quiz,10,5,completed,Science,Beginner
477,Sci303,video,28,5,completed,Languages,Beginner
287,Sci303,video,15,3,completed,Math,Intermediate
303,Lang404,video,14,5,completed,Science,Beginner
311,Math101,exercise,46,1,completed,Science,Intermediate
208,Lang404,exercise,23,3,incomplete,Science,Intermediate
106,Math101,quiz,13,1,incomplete,Programming,Beginner
446,Sci303,quiz,16,1,completed,Math,Advanced
158,Math101,video,30,4,completed,Languages,Beginner
121,Sci303,exercise,40,5,incomplete,Math,Intermediate
55,Sci303,article,8,5,completed,Math,Advanced
400,Prog202,exercise,17,5,incomplete,Languages,Beginner
12,Math101,quiz,30,5,completed,Science,Beginner
145,Math101,exercise,17,3,incomplete,Math,Beginner
400,Math101,quiz,35,2,completed,Science,Beginner
396,Lang404,video,1,1,completed,Science,Beginner
136,Prog202,article,49,2,incomplete,Science,Advanced
468,Prog202,video,58,2,incomplete,Languages,Beginner
3,Prog202,video,24,2,completed,Science,Intermediate
144,Lang404,article,48,3,incomplete,Math,Intermediate
30,Math101,article,49,2,completed,Science,Advanced
237,Math101,article,25,3,completed,Programming,Intermediate
279,Math101,quiz,2,4,completed,Programming,Advanced
348,Prog202,video,25,4,completed,Programming,Intermediate
115,Prog202,quiz,14,4,incomplete,Science,Advanced
104,Sci303,article,39,3,completed,Math,Beginner
118,Lang404,quiz,57,3,completed,Math,Intermediate
5,Lang404,article,51,1,completed,Science,Intermediate
468,Prog202,exercise,33,2,completed,Science,Advanced
360,Sci303,article,17,5,completed,Languages,Advanced
248,Math101,video,59,5,completed,Science,Advanced
364,Prog202,video,31,2,incomplete,Programming,Intermediate
321,Lang404,video,10,5,completed,Languages,Advanced
121,Lang404,quiz,6,5,completed,Languages,Beginner
286,Lang404,video,39,5,completed,Science,Advanced
149,Math101,article,25,3,completed,Science,Beginner
84,Lang404,exercise,38,3,completed,Languages,Beginner
454,Math101,video,37,3,completed,Languages,Advanced
406,Math101,quiz,30,2,completed,Languages,Beginner
466,Math101,exercise,34,4,incomplete,Languages,Beginner
456,Prog202,video,18,5,completed,Languages,Beginner
231,Math101,video,24,1,incomplete,Math,Advanced
288,Sci303,exercise,49,3,completed,Languages,Advanced
161,Lang404,video,56,1,completed,Languages,Beginner
272,Prog202,quiz,27,5,completed,Math,Intermediate
460,Lang404,article,58,4,completed,Programming,Beginner
38,Math101,article,27,1,completed,Programming,Advanced
226,Prog202,exercise,55,5,incomplete,Programming,Beginner
142,Sci303,article,39,5,completed,Programming,Beginner
292,Math101,video,21,3,completed,Science,Advanced
481,Lang404,video,19,4,completed,Science,Advanced
151,Sci303,quiz,39,5,completed,Languages,Intermediate
114,Math101,article,23,4,completed,Languages,Beginner
237,Sci303,exercise,39,3,incomplete,Programming,Beginner
66,Math101,video,48,1,completed,Programming,Beginner
361,Prog202,exercise,44,2,incomplete,Math,Intermediate
341,Math101,video,47,2,completed,Math,Intermediate
258,Prog202,video,15,2,completed,Math,Beginner
475,Math101,quiz,43,4,completed,Programming,Advanced
249,Math101,article,2,2,completed,Math,Beginner
457,Lang404,quiz,35,1,completed,Languages,Beginner
449,Sci303,article,51,5,completed,Programming,Beginner
331,Sci303,exercise,20,4,completed,Science,Advanced
323,Sci303,article,28,1,incomplete,Programming,Intermediate
180,Math101,exercise,57,4,completed,Science,Intermediate
190,Math101,video,58,4,incomplete,Science,Beginner
407,Math101,exercise,15,4,completed,Programming,Beginner
154,Prog202,exercise,16,3,incomplete,Math,Beginner
196,Prog202,video,33,5,completed,Languages,Advanced
466,Lang404,exercise,47,2,completed,Programming,Beginner
311,Math101,exercise,12,3,incomplete,Math,Advanced
262,Sci303,video,39,5,completed,Science,Beginner
419,Sci303,video,39,2,completed,Science,Beginner
406,Lang404,video,43,3,completed,Science,Beginner
427,Sci303,article,20,3,completed,Science,Intermediate
143,Lang404,video,29,1,incomplete,Programming,Beginner
342,Math101,video,43,3,incomplete,Languages,Beginner
316,Sci303,exercise,49,4,incomplete,Science,Beginner
101,Math101,quiz,3,3,incomplete,Math,Beginner
244,Prog202,quiz,48,4,completed,Math,Advanced
490,Sci303,article,5,5,completed,Languages,Advanced
12,Prog202,article,2,5,incomplete,Languages,Beginner
239,Sci303,quiz,23,4,completed,Languages,Advanced
49,Math101,quiz,26,1,completed,Science,Beginner
42,Lang404,video,26,1,completed,Programming,Beginner
166,Math101,exercise,7,5,incomplete,Science,Advanced
82,Math101,video,10,3,completed,Science,Advanced
429,Math101,article,5,5,incomplete,Math,Beginner
291,Sci303,quiz,47,5,completed,Programming,Intermediate
158,Lang404,article,12,4,completed,Programming,Beginner
216,Prog202,video,32,1,incomplete,Math,Beginner
490,Math101,article,42,4,incomplete,Math,Intermediate
158,Sci303,article,31,5,completed,Math,Advanced
462,Prog202,exercise,22,2,completed,Languages,Intermediate
134,Math101,article,17,3,completed,Programming,Beginner
67,Prog202,video,20,5,incomplete,Math,Advanced
336,Math101,exercise,20,4,completed,Math,Intermediate
7,Prog202,article,43,2,completed,Math,Intermediate
436,Prog202,video,8,2,incomplete,Science,Beginner
14,Lang404,quiz,47,5,completed,Programming,Intermediate
73,Lang404,exercise,34,1,completed,Programming,Beginner
399,Math101,article,49,2,incomplete,Languages,Advanced
405,Sci303,article,23,3,incomplete,Science,Intermediate
163,Lang404,exercise,38,4,incomplete,Programming,Advanced
66,Prog202,video,53,4,completed,Languages,Advanced
347,Lang404,article,28,4,incomplete,Languages,Beginner
130,Lang404,video,13,5,incomplete,Math,Intermediate
419,Math101,exercise,29,4,completed,Languages,Advanced
466,Lang404,article,8,4,completed,Languages,Intermediate
206,Lang404,quiz,11,3,completed,Science,Intermediate
276,Prog202,quiz,47,1,incomplete,Math,Intermediate
466,Lang404,quiz,45,5,incomplete,Math,Intermediate
256,Prog202,exercise,18,5,incomplete,Math,Advanced
266,Lang404,article,50,4,completed,Languages,Intermediate
25,Lang404,exercise,25,3,completed,Math,Beginner
450,Sci303,article,49,2,completed,Programming,Beginner
281,Lang404,quiz,22,4,incomplete,Science,Intermediate
253,Prog202,quiz,45,4,completed,Science,Intermediate
310,Prog202,video,35,5,completed,Languages,Beginner
289,Math101,exercise,29,5,completed,Math,Intermediate
164,Math101,exercise,21,4,completed,Science,Advanced
95,Sci303,video,56,5,completed,Languages,Intermediate
270,Prog202,quiz,7,3,incomplete,Languages,Intermediate
321,Prog202,quiz,12,2,completed,Science,Advanced
110,Prog202,exercise,36,2,completed,Math,Intermediate
336,Sci303,article,24,2,completed,Math,Advanced
310,Prog202,quiz,32,4,completed,Programming,Advanced
238,Math101,video,27,4,incomplete,Programming,Beginner
381,Sci303,video,32,4,completed,Math,Beginner
436,Math101,video,59,3,completed,Programming,Intermediate
387,Math101,exercise,32,2,incomplete,Programming,Beginner
483,Sci303,exercise,32,5,completed,Science,Intermediate
425,Lang404,exercise,26,5,incomplete,Math,Intermediate
390,Lang404,exercise,11,1,completed,Science,Beginner
25,Math101,video,46,1,completed,Science,Beginner
141,Lang404,video,18,5,completed,Languages,Intermediate
117,Prog202,exercise,39,2,completed,Math,Intermediate
482,Sci303,exercise,5,4,incomplete,Science,Intermediate
392,Math101,video,16,5,incomplete,Programming,Advanced
405,Prog202,exercise,11,5,completed,Languages,Intermediate
482,Lang404,exercise,54,1,completed,Programming,Intermediate
452,Prog202,exercise,35,2,incomplete,Languages,Intermediate
25,Lang404,exercise,48,5,completed,Programming,Beginner
79,Math101,quiz,11,4,completed,Programming,Beginner
68,Prog202,exercise,42,4,completed,Programming,Advanced
173,Sci303,video,23,3,completed,Science,Intermediate
444,Math101,video,55,4,completed,Math,Intermediate
12,Prog202,video,34,5,completed,Languages,Intermediate
288,Prog202,video,48,5,completed,Science,Intermediate
128,Lang404,exercise,17,4,incomplete,Languages,Intermediate
96,Math101,quiz,10,1,completed,Science,Intermediate
92,Math101,article,18,2,completed,Languages,Beginner
141,Math101,article,44,5,completed,Languages,Advanced
31,Math101,article,8,4,incomplete,Programming,Beginner
334,Lang404,article,59,4,completed,Languages,Beginner
20,Sci303,video,26,5,completed,Languages,Beginner
146,Math101,exercise,3,3,incomplete,Programming,Advanced
477,Lang404,exercise,59,2,completed,Science,Intermediate
316,Sci303,article,52,5,completed,Science,Advanced
447,Sci303,article,24,4,incomplete,Math,Beginner
390,Lang404,quiz,3,3,completed,Math,Beginner
160,Math101,quiz,38,5,completed,Math,Beginner
349,Sci303,quiz,2,2,completed,Math,Beginner
43,Math101,video,35,3,incomplete,Languages,Intermediate
254,Math101,exercise,17,4,completed,Languages,Beginner
130,Prog202,video,9,1,incomplete,Math,Beginner
60,Math101,video,36,2,incomplete,Programming,Intermediate
151,Prog202,exercise,22,3,completed,Math,Beginner
467,Sci303,quiz,31,5,incomplete,Science,Intermediate
287,Lang404,exercise,55,5,completed,Languages,Advanced
499,Prog202,article,34,3,completed,Programming,Intermediate
5,Lang404,quiz,24,5,completed,Science,Beginner
467,Sci303,exercise,9,3,completed,Programming,Intermediate
418,Math101,video,46,2,completed,Programming,Beginner
266,Sci303,exercise,58,5,completed,Math,Beginner
345,Lang404,quiz,43,2,completed,Science,Advanced
130,Sci303,article,2,4,completed,Math,Beginner
382,Math101,video,21,4,incomplete,Science,Beginner
267,Sci303,article,34,4,completed,Languages,Beginner
178,Math101,article,27,4,incomplete,Science,Intermediate
253,Prog202,video,37,5,incomplete,Languages,Beginner
415,Lang404,exercise,7,3,completed,Languages,Beginner
56,Math101,exercise,22,5,completed,Math,Beginner
463,Math101,article,4,5,completed,Languages,Advanced
457,Sci303,exercise,14,2,incomplete,Math,Advanced
471,Prog202,quiz,34,3,completed,Programming,Intermediate
83,Math101,article,23,1,completed,Programming,Advanced
393,Prog202,article,44,1,completed,Programming,Advanced
99,Prog202,article,42,3,completed,Science,Intermediate
149,Sci303,quiz,25,1,completed,Languages,Advanced
329,Math101,article,1,3,completed,Math,Beginner
156,Sci303,exercise,51,2,completed,Programming,Beginner
190,Lang404,exercise,55,2,incomplete,Math,Beginner
494,Lang404,exercise,48,5,incomplete,Programming,Advanced
371,Math101,exercise,15,1,completed,Languages,Intermediate
263,Prog202,article,32,3,incomplete,Programming,Advanced
80,Math101,quiz,14,2,incomplete,Math,Intermediate
400,Math101,video,41,5,completed,Programming,Beginner
252,Lang404,exercise,21,1,completed,Math,Intermediate
97,Lang404,video,55,1,incomplete,Programming,Beginner
260,Prog202,video,47,1,completed,Math,Advanced
260,Prog202,article,58,2,incomplete,Programming,Advanced
103,Math101,exercise,7,2,completed,Languages,Intermediate
40,Sci303,exercise,36,1,completed,Programming,Advanced
273,Math101,exercise,21,2,completed,Science,Intermediate
101,Prog202,video,50,1,completed,Math,Advanced
359,Sci303,exercise,40,4,completed,Programming,Advanced
380,Lang404,exercise,12,2,completed,Science,Advanced
308,Prog202,quiz,15,3,completed,Math,Intermediate
221,Prog202,article,15,2,completed,Programming,Intermediate
308,Sci303,exercise,17,1,completed,Programming,Intermediate
420,Prog202,exercise,34,3,incomplete,Languages,Advanced
124,Prog202,article,44,5,completed,Programming,Beginner
422,Prog202,article,35,3,incomplete,Math,Intermediate
231,Prog202,video,39,3,incomplete,Science,Beginner
178,Prog202,video,38,2,completed,Programming,Intermediate
63,Prog202,video,14,3,completed,Science,Intermediate
485,Prog202,article,55,3,incomplete,Math,Beginner
116,Prog202,quiz,59,1,incomplete,Math,Beginner
